"","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","playNullifiedByPenalty","absoluteYardlineNumber","expectedPoints","offenseFormation","receiverAlignment","passResult","passLength","targetX","targetY","playAction","passLocationType","qbSpike","qbKneel","qbSneak","rushLocationType","penaltyYards","yardsGained","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPointsAdded","isDropback","pff_passCoverage","pff_manZone"
"1253",2022100913,2300,"(12:18) (Shotgun) D.Duvernay left end to CIN 41 for 5 yards (V.Bell).","Q3","2nd",10,"BAL","CIN","CIN",46,"12:18","N",64,2.61396293854341,"Shotgun","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,5,-0.0105501487851143,0.0105501487851143,-0.308289877604693,FALSE,"Quarters","Zone"
"1254",2022092512,2942,"(12:06) (Shotgun) T.Brady pass short left to C.Beasley to TB 22 for 5 yards (R.Douglas).","Q4","3rd",7,"TB","GB","TB",17,"12:06","N",27,-0.615451062563807,"Shotgun","2x2","C",3,30,31.48,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,5,-0.0352268181741238,0.0352268181741238,-0.908972539938986,TRUE,"Cover 1","Man"
"1255",2022103012,3403,"(3:47) B.Hart reported in as eligible.  D.Singletary right guard to GB 38 for 9 yards (I.McDuffie).","Q4","1st",10,"BUF","GB","GB",47,"03:47","N",63,2.71060939796735,"I-Form","2x0","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,9,0.00226051243953407,-0.00226051243953407,0.495755914074834,FALSE,"Cover 6","Zone"
"1256",2022100211,3078,"(6:09) M.Cannon reported in as eligible.  D.Harris left guard to NE 29 for 4 yards (R.Douglas; K.Clark).","Q4","1st",10,"NE","GB","NE",25,"06:09","N",35,1.14433040563017,"Singleback","2x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,4,0.00734423100948334,-0.00734423100948334,-0.30805651913397,FALSE,"Cover 1","Man"
"1257",2022103010,1012,"(12:17) (Shotgun) C.McCaffrey pass deep right to B.Aiyuk for 34 yards, TOUCHDOWN.","Q2","2nd",8,"SF","LA","LA",34,"12:17","N",76,3.47351686260663,"Pistol","2x1","C",31,107,4.63,TRUE,"OUTSIDE_RIGHT",FALSE,0,NA,NA,NA,34,-0.098338857293129,0.098338857293129,3.52648313739337,TRUE,"Cover 6","Zone"
"1258",2022110609,606,"(5:34) (No Huddle, Shotgun) M.Stafford pass incomplete short right to V.Jefferson.","Q1","1st",10,"LA","TB","LA",36,"05:34","N",46,2.48129614489153,"Shotgun","2x2","I",2,48,46.53,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,0.0130857862532139,-0.0130857862532139,-0.486571955960244,TRUE,"Cover 3","Zone"
"1259",2022091900,1424,"(7:29) J.Allen pass incomplete short left to J.Kumerow.","Q2","3rd",1,"BUF","TEN","TEN",26,"07:29","N",84,3.79420421505347,"Singleback","2x2","I",0,84,43.29,TRUE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.0120159648358822,0.0120159648358822,-0.96981329517439,TRUE,"Quarters","Zone"
"1260",2022091113,224,"(11:10) (Shotgun) D.Prescott pass incomplete short middle to C.Lamb (C.Davis).","Q1","1st",10,"DAL","TB","TB",42,"11:10","N",68,3.33459066855721,"Empty","3x2","I",6,74,33.97,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.0194901973009109,0.0194901973009109,-0.547001191647723,TRUE,"Cover 1","Man"
"1261",2022103008,3857,"(4:57) (No Huddle, Shotgun) K.Pickett pass short middle to J.Warren to PHI 20 for no gain (K.White).","Q4","2nd",7,"PIT","PHI","PHI",20,"04:57","N",90,4.21475446969271,"Shotgun","2x2","C",0,90,31.96,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,5.253532435745e-07,-5.253532435745e-07,-0.703868473356124,TRUE,"Cover 3","Zone"
"1262",2022091109,1499,"(7:16) T.Etienne left end to WAS 32 for 12 yards (D.Forrest).","Q2","2nd",4,"JAX","WAS","WAS",44,"07:16","N",66,3.10771306289826,"Singleback","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,12,-0.0129682254046202,0.0129682254046202,0.991299809829798,FALSE,"Cover 3","Zone"
"1263",2022102303,763,"(:26) (No Huddle) T.Pollard up the middle to DET 16 for 7 yards (D.Elliott).","Q1","1st",10,"DAL","DET","DET",23,"00:26","N",87,4.45326953474432,"Singleback","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,7,0.0145304575562477,-0.0145304575562477,0.563690667215269,FALSE,"Cover 3","Zone"
"1264",2022091106,1874,"(13:05) D.Harris left end to NE 14 for 6 yards (C.Wilkins).","Q3","1st",10,"NE","MIA","NE",8,"13:05","N",18,0.133402729406953,"Singleback","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,6,-0.000492680817842484,0.000492680817842484,0.019356997217983,FALSE,"Cover 1","Man"
"1265",2022102310,1972,"(1:34) (Shotgun) J.Garoppolo pass short left intended for G.Kittle INTERCEPTED by J.Williams [G.Karlaftis] at KC -1. J.Williams to KC 6 for 7 yards (B.Aiyuk).","Q2","3rd",3,"SF","KC","KC",5,"01:34","N",105,4.20499602897326,"Shotgun","3x1","IN",5,110,40.87,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.137471538037062,0.137471538037062,-4.8463522324455,TRUE,"Cover 0","Man"
"1266",2022103005,1617,"(3:39) (Shotgun) K.Murray right end to ARZ 36 for 8 yards (H.Smith).","Q2","1st",10,"ARI","MIN","ARI",28,"03:39","N",38,1.10830217076,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,8,-0.00125817209482193,0.00125817209482193,0.424524779780768,FALSE,"Cover 6","Zone"
"1267",2022110700,3480,"(4:22) (Shotgun) A.Dalton pass short right to J.Johnson for 41 yards, TOUCHDOWN. Pass 11, YAC 30","Q4","2nd",10,"NO","BAL","BAL",41,"04:22","N",69,2.75860512966756,"Shotgun","2x2","C",11,80,6.96,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,41,-0.000228621996939182,0.000228621996939182,4.24139487033244,TRUE,"Cover 3","Zone"
"1268",2022103000,968,"(14:24) (Shotgun) T.Etienne right guard to DEN 5 for 12 yards (D.Mathis; J.Cooper).","Q2","1st",10,"JAX","DEN","DEN",17,"14:24","N",93,4.91798259440111,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,12,0.00213191285729408,-0.00213191285729408,0.882523435284384,FALSE,"Quarters","Zone"
"1269",2022100206,1930,"(:20) (Shotgun) J.Herbert pass incomplete short middle to D.Carter (J.Owens).","Q2","1st",10,"LAC","HOU","HOU",14,"00:20","N",96,3.60257962084142,"Shotgun","2x2","I",13,109,31.12,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,0.000390864908695221,-0.000390864908695221,-0.225503215624485,TRUE,"Quarters","Zone"
"1270",2022092506,569,"(7:06) (Shotgun) J.Flacco pass deep left to G.Wilson pushed ob at CIN 33 for 23 yards (V.Bell).","Q1","3rd",6,"NYJ","CIN","NYJ",44,"07:06","N",54,1.66514319716953,"Empty","3x2","C",16,70,42.64,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,23,0.0359549932181835,-0.0359549932181835,2.57681458001025,TRUE,"Cover 1","Man"
"1271",2022091801,2162,"(11:09) (Shotgun) J.Brissett pass short middle to A.Cooper to NYJ 13 for 14 yards (L.Joyner). PENALTY on NYJ-M.Clemons, Roughing the Passer, 7 yards, enforced at NYJ 13.","Q3","2nd",14,"CLE","NYJ","NYJ",27,"11:09","N",83,3.45927160687279,"Empty","3x2","C",13,96,28.53,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,7,21,0.0500298999249935,-0.0500298999249935,2.36028358142357,TRUE,"Quarters","Zone"
"1272",2022092501,1103,"(15:00) (Shotgun) J.Fields sacked at CHI 13 for -7 yards (J.Hughes).","Q2","2nd",10,"CHI","HOU","CHI",20,"15:00","N",30,0.196025350131094,"Empty","3x2","S",NA,NA,NA,FALSE,"OUTSIDE_LEFT",FALSE,0,NA,NA,NA,-7,-0.0378747507929802,0.0378747507929802,-1.98386551579461,TRUE,"Cover 2","Zone"
"1273",2022101606,3162,"(9:28) (No Huddle, Shotgun) D.Jones pass short right to D.Sills to BLT 23 for 8 yards (C.Clark).","Q4","2nd",5,"NYG","BAL","BAL",31,"09:28","N",79,3.83207081060391,"Shotgun","3x1","C",1,80,18.33,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,8,0.00252915173768997,-0.00252915173768997,0.570674821210559,TRUE,"Cover 3","Zone"
"1274",2022091803,3221,"(4:33) (Shotgun) M.Ryan pass short right intended for D.Patmon INTERCEPTED by D.Lloyd (F.Fatukasi) [R.Robertson-Harris] at JAX 33. D.Lloyd to JAX 46 for 13 yards (N.Hines).","Q4","2nd",10,"IND","JAX","JAX",42,"04:33","N",68,2.8301092654001,"Shotgun","3x1","IN",9,77,21.02,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,0.00252240733243525,-0.00252240733243525,-3.55088702472858,TRUE,"Cover 3","Zone"
"1275",2022103002,1901,"(1:24) (Shotgun) D.Montgomery up the middle to DAL 27 for 4 yards (J.Hankins).","Q2","2nd",3,"CHI","DAL","DAL",31,"01:24","N",79,3.36494883702835,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,4,-0.000136771239340305,0.000136771239340305,0.108840333414264,FALSE,"Cover 3","Zone"
"1276",2022092500,709,"(4:41) (Shotgun) J.Winston pass incomplete deep left to J.Landry.","Q1","3rd",6,"NO","CAR","NO",29,"04:41","N",39,0.213273108005524,"Shotgun","3x1","I",23,62,20.42,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,0.0384226739406586,-0.0384226739406586,-1.51818280853331,TRUE,"Cover 3","Zone"
"1277",2022103006,1672,"(2:20) (Shotgun) A.Dalton pass incomplete short left to A.Kamara (D.Harmon).","Q2","2nd",9,"NO","LV","NO",27,"02:20","N",37,0.921606497839093,"Shotgun","2x2","I",-6,31,36.19,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.0100234095007181,0.0100234095007181,-0.499570973915979,TRUE,"Cover 2","Zone"
"1278",2022100204,1321,"(7:00) (Shotgun) E.Elliott up the middle to DAL 28 for 3 yards (D.Payne; C.Holcomb).","Q2","2nd",10,"DAL","WAS","DAL",25,"07:00","N",35,0.847598552936688,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,3,-0.0258967690169811,0.0258967690169811,-0.678019878920168,FALSE,"Cover 6","Zone"
"1279",2022091804,2492,"(8:42) T.Brady pass incomplete deep left to S.Miller.","Q3","1st",10,"TB","NO","NO",45,"08:42","N",65,3.2667984010186,"Singleback","3x1","I",23,88,43.49,TRUE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,0.0205880589783192,-0.0205880589783192,-0.537961917230859,TRUE,"Cover 1","Man"
"1280",2022100300,566,"(4:16) (Shotgun) J.Garoppolo pass short left to D.Samuel pushed ob at LA 44 for 7 yards (T.Rapp; E.Jones). 3 YAC","Q1","2nd",12,"SF","LA","SF",49,"04:16","N",59,2.07268126774579,"Shotgun","3x1","C",-2,57,7.02,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,7,-0.00237778201699257,0.00237778201699257,-0.0908154533244669,TRUE,"Cover 6","Zone"
"1281",2022100200,826,"(3:15) (Shotgun) K.Cousins sacked at NO 45 for -5 yards (K.Street).","Q1","3rd",9,"MIN","NO","NO",40,"03:15","N",70,2.04616385814734,"Shotgun","3x1","S",NA,NA,NA,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,-5,0.0331124980002642,-0.0331124980002642,-2.58553609834053,TRUE,"Cover 3","Zone"
"1282",2022092504,3607,"(7:13) Ja.Williams up the middle to DET 43 for 15 yards (C.Dantzler, J.Metellus).","Q4","2nd",4,"DET","MIN","DET",28,"07:13","N",38,1.16583397611976,"Singleback","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,15,-0.0660991333425045,0.0660991333425045,1.09575303806923,FALSE,"Cover 6","Zone"
"1283",2022100204,1860,"(:10) (Shotgun) E.Elliott up the middle to DAL 20 for 3 yards (D.Payne; E.Obada).","Q2","1st",10,"DAL","WAS","DAL",17,"00:10","N",27,0.0891213808208704,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,3,0,0,-0.0891213808208704,FALSE,"Cover 6","Zone"
"1284",2022100210,3955,"(1:44) (Shotgun) Z.Wilson pass short left to Mi.Carter to PIT 37 for 11 yards (A.Maulet) [M.Reed]. PIT-C.Heyward was injured during the play.","Q4","1st",20,"NYJ","PIT","PIT",48,"01:44","N",62,2.48239781812299,"Shotgun","2x2","C",2,64,17.5,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,11,0.00284681469202042,-0.00284681469202042,-0.0353667057352141,TRUE,"Cover 3","Zone"
"1285",2022091809,3362,"(6:47) J.Mixon up the middle to DAL 27 for 4 yards (A.Barr; L.Vander Esch).","Q4","1st",10,"CIN","DAL","DAL",31,"06:47","N",79,3.91969218943268,"Singleback","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,4,0.0104487612843513,-0.0104487612843513,-0.0919348536408506,FALSE,"Cover 2","Zone"
"1286",2022103003,2370,"(13:44) (Shotgun) T.Tagovailoa pass deep left to T.Hill to DET 33 for 17 yards (M.Rodriguez).","Q3","2nd",5,"MIA","DET",NA,50,"13:44","N",NA,2.7196158003062,"Shotgun","3x1","C",19,NA,18.9,TRUE,"OUTSIDE_LEFT",FALSE,0,NA,NA,NA,17,-0.0471344813704491,0.0471344813704491,1.42180780903436,TRUE,"Cover 3","Zone"
"1287",2022090800,1009,"(12:26) (Shotgun) Z.Moss right guard to BUF 40 for 3 yards (As.Robinson).","Q2","2nd",5,"BUF","LA","BUF",37,"12:26","N",47,1.62056206166744,"Shotgun","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,3,0.0102831609547138,-0.0102831609547138,-0.405225007096305,FALSE,"Cover 6","Zone"
"1288",2022100600,1683,"(3:16) (Shotgun) D.Jackson right guard to IND 27 for 2 yards (E.Uwazurike; J.Jewell).","Q2","1st",10,"IND","DEN","IND",25,"03:16","N",35,1.28895276854746,"Shotgun","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,2,0.0100753642618656,-0.0100753642618656,-0.397871637251228,FALSE,"Cover 6","Zone"
"1289",2022102309,1412,"(12:38) G.Smith pass short right to N.Fant to SEA 37 for 7 yards (D.James).","Q2","1st",10,"SEA","LAC","SEA",30,"12:38","N",40,1.02693182160147,"Singleback","3x1","C",1,41,18.72,TRUE,"INSIDE_BOX",FALSE,0,NA,NA,NA,7,-0.0282270275056362,0.0282270275056362,0.488664944190532,TRUE,"Cover 1","Man"
"1290",2022110700,2286,"(9:14) (Shotgun) K.Drake left guard to NO 14 for 2 yards (M.Davenport, D.Davis).","Q3","2nd",10,"BAL","NO","NO",16,"09:14","N",94,4.6180116746109,"Pistol","2x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,2,0.00771511346101761,-0.00771511346101761,-0.725189120974392,FALSE,"Quarters","Zone"
"1291",2022100902,3594,"(8:14) (No Huddle, Shotgun) N.Chubb right tackle to CLV 46 for 1 yard (S.Joseph).","Q4","1st",10,"CLE","LAC","CLE",45,"08:14","N",55,2.66742005292326,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,1,-0.0400436073541641,0.0400436073541641,-0.465350952697918,FALSE,"Cover 1","Man"
"1292",2022091103,3613,"(1:51) N.Harris right tackle to PIT 15 for -2 yards (G.Pratt, D.Reader). PIT-N.Harris was injured during the play.","Q4","1st",10,"PIT","CIN","PIT",17,"01:51","N",27,0.653162094647996,"Singleback","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_RIGHT",NA,-2,0.0422856659861282,-0.0422856659861282,-0.771771360537969,FALSE,"Cover 0","Man"
"1293",2022103011,3183,"(7:33) (Shotgun) K.Walker right guard to SEA 20 for no gain (T.Fox; J.Smith).","Q4","1st",10,"SEA","NYG","SEA",20,"07:33","N",30,1.02614633925259,"Shotgun","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,0,-0.0149816088378429,0.0149816088378429,-0.491323283407837,FALSE,"Cover 1","Man"
"1294",2022091102,3783,"(4:56) (Shotgun) T.Lance pass short right to J.Jennings to SF 41 for 13 yards (K.Vildor).","Q4","1st",15,"SF","CHI","SF",28,"04:56","N",38,0.481405489612371,"Shotgun","3x1","C",12,50,11.98,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,13,-0.0164071917533875,0.0164071917533875,1.12901958823204,TRUE,"Cover 2","Zone"
"1295",2022102307,77,"(14:55) Z.Wilson pass incomplete short left. Penalty on NYJ-N.Herbig, Ineligible Downfield Pass, declined.","Q1","2nd",10,"NYJ","DEN","NYJ",25,"14:55","N",35,0.600658483337611,"Singleback","2x2","I",0,NA,NA,TRUE,"OUTSIDE_LEFT",FALSE,0,NA,NA,0,0,0.0227641128003597,-0.0227641128003597,-1.04886906966567,TRUE,"Cover 1","Man"
"1296",2022092510,3012,"(:10) (Shotgun) K.Murray pass incomplete deep left to M.Brown.","Q3","2nd",10,"ARI","LA","ARI",25,"00:10","N",35,0.654461523052305,"Shotgun","2x1","I",45,80,23.15,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.0186839960515499,0.0186839960515499,-0.831656263209879,TRUE,"Cover 3","Zone"
"1297",2022103001,959,"(13:40) (Shotgun) M.Mariota pass short left to P.Hesse to CAR 42 for 9 yards (M.Hartsfield).","Q2","2nd",7,"ATL","CAR","ATL",49,"13:40","N",59,2.19121083547361,"Shotgun","2x2","C",8,67,40.54,FALSE,"OUTSIDE_LEFT",FALSE,0,NA,NA,NA,9,0.024787750095129,-0.024787750095129,0.948804891435429,TRUE,"Cover 3","Zone"
"1298",2022100202,3863,"(1:50) B.Hart reported in as eligible.  D.Singletary left guard to BLT 3 for 8 yards (O.Oweh).","Q4","1st",10,"BUF","BAL","BAL",11,"01:50","N",99,4.42138348211301,"Singleback","2x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,8,-0.0391268655657768,0.0391268655657768,0.226994773489423,FALSE,"Cover 0","Man"
"1299",2022110606,2965,"(11:18) (Shotgun) B.Hart reported in as eligible.  J.Allen sacked at BUF 39 for 0 yards (C.Mosley).","Q4","1st",10,"BUF","NYJ","BUF",39,"11:18","N",49,1.94125919858925,"Shotgun","2x1","S",NA,NA,NA,TRUE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.00012616440653801,0.00012616440653801,-0.403639705618843,TRUE,"Cover 6","Zone"
"1300",2022100203,218,"(12:59) (Shotgun) B.Mayfield pass short middle to I.Thomas to CAR 36 for 6 yards (I.Simmons).","Q1","1st",10,"CAR","ARI","CAR",30,"12:59","N",40,1.65488737728447,"Shotgun","3x1","C",4,44,22.51,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,6,0.0200553499162197,-0.0200553499162197,0.201465542428195,TRUE,"Cover 3","Zone"
"1301",2022092508,1109,"(12:02) (Shotgun) J.Williams left guard to WAS 40 for 6 yards (M.Williams; A.Maddox).","Q2","3rd",1,"WAS","PHI","WAS",34,"12:02","N",44,1.32032147212885,"Pistol","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,6,0.00438066944479942,-0.00438066944479942,0.728721077088267,FALSE,"Cover 3","Zone"
"1302",2022091105,3139,"(11:45) (Shotgun) M.Ryan pass short left to N.Hines to HST 4 for 9 yards (K.Grugier-Hill).","Q4","2nd",4,"IND","HOU","HOU",13,"11:45","N",97,4.69493836315814,"Empty","3x2","C",6,103,43.37,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,9,-0.00508786551654339,0.00508786551654339,1.1229621777311,TRUE,"Cover 1","Man"
"1303",2022092504,3130,"(14:28) (No Huddle) K.Cousins sacked at MIN 17 for -10 yards (A.Anzalone).","Q4","2nd",9,"MIN","DET","MIN",27,"14:28","N",37,0.637224022299051,"Singleback","3x1","S",NA,NA,NA,TRUE,"OUTSIDE_LEFT",FALSE,0,NA,NA,NA,-10,-0.0850821472704411,0.0850821472704411,-2.08545632055029,TRUE,"Cover 2","Man"
"1304",2022102304,2602,"(9:36) (Shotgun) S.Barkley up the middle to JAX 37 for 3 yards (F.Oluokun; D.Lloyd).","Q3","2nd",5,"NYG","JAX","JAX",40,"09:36","N",70,3.31339617189951,"Shotgun","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,3,0.0170121490955353,-0.0170121490955353,-0.457133965333924,FALSE,"Cover 1","Man"
"1305",2022091901,1574,"(4:27) (No Huddle, Shotgun) J.Hurts pass deep middle to D.Smith to 50 for 16 yards (H.Smith, C.Bynum).","Q2","1st",10,"PHI","MIN","PHI",34,"04:27","N",44,1.52004320290871,"Empty","3x2","C",16,60,27.75,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,16,0.0257056523114443,-0.0257056523114443,0.992951970547438,TRUE,"Quarters","Zone"
"1306",2022091808,199,"(11:59) T.Davis-Price left tackle to SEA 7 for 20 yards (J.Jones).","Q1","1st",10,"SF","SEA","SEA",27,"11:59","N",83,4.39595756586641,"I-Form","2x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,20,0.0117412284016609,-0.0117412284016609,1.25196618237533,FALSE,"Cover 3","Zone"
"1307",2022091500,3708,"(3:32) (Shotgun) P.Mahomes pass short right to J.Smith-Schuster to LAC 13 for 4 yards (D.Tranquill; D.James).","Q4","3rd",9,"KC","LAC","LAC",17,"03:32","N",93,3.47711524949409,"Shotgun","3x1","C",2,95,17.6,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,4,-0.00540189258754253,0.00540189258754253,-0.787019358598627,TRUE,"Cover 3","Zone"
"1308",2022100209,2537,"(6:16) C.Kirk left end pushed ob at PHI 26 for 3 yards (J.Bradberry).","Q3","1st",10,"JAX","PHI","PHI",29,"06:16","N",81,4.11437740188558,"Singleback","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,3,0.0129680372774601,-0.0129680372774601,-0.239198419032618,FALSE,"Cover 1","Man"
"1309",2022091106,59,"(15:00) (Shotgun) M.Jones pass short right to J.Meyers pushed ob at NE 34 for 9 yards (N.Needham).","Q1","1st",10,"NE","MIA","NE",25,"15:00","N",35,1.29869867442176,"Shotgun","2x2","C",9,44,5.8,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,9,-0.0259212665259838,0.0259212665259838,0.636299546808004,TRUE,"Cover 3","Zone"
"1310",2022102700,1481,"(5:04) (Shotgun) T.Brady pass incomplete short middle to C.Godwin.","Q2","3rd",8,"TB","BAL","TB",16,"05:04","N",26,-0.647237276425585,"Shotgun","3x1","I",11,37,22.4,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,0,-0.0400723982602358,0.0400723982602358,-1.2347327626776,TRUE,"Cover 2","Zone"
"1311",2022101605,1862,"(3:53) A.Kamara right guard to NO 38 for no gain (S.Hubbard).","Q2","1st",10,"NO","CIN","NO",38,"03:53","N",48,1.76910127955489,"Singleback","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"OUTSIDE_LEFT",NA,0,-0.00690893828868866,0.00690893828868866,-0.423875144100748,FALSE,"Cover 1","Man"
"1312",2022100900,1183,"(11:38) (Shotgun) A.Dillon up the middle to NYG 34 for 5 yards (D.Lawrence).","Q2","1st",10,"GB","NYG","NYG",39,"11:38","N",71,3.34262616548222,"Shotgun","3x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,5,0.00240255333483219,-0.00240255333483219,0.271135915070772,FALSE,"Cover 1","Man"
"1313",2022110700,3195,"(7:02) (Shotgun) K.Drake right guard for 3 yards, TOUCHDOWN.","Q4","1st",3,"BAL","NO","NO",3,"07:02","N",107,5.91136898013065,"Pistol","2x1","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,3,0.000474934233352542,-0.000474934233352542,1.08863101986935,FALSE,"Cover 1","Man"
"1314",2022091105,2887,"(:28) (Shotgun) D.Mills pass short left to R.Burkhead to IND 36 for 7 yards (S.Gilmore).","Q3","2nd",10,"HOU","IND","IND",43,"00:28","N",67,2.81153860630002,"Empty","3x2","C",2,69,44.3,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,NA,7,0.00287117809057236,-0.00287117809057236,0.110108734574169,TRUE,"Quarters","Zone"
"1315",2022110603,2633,"(4:34) Ja.Williams right tackle to DET 33 for 3 yards (K.Enagbare, J.Reed).","Q3","1st",10,"DET","GB","DET",30,"04:34","N",40,1.55241948645562,"Singleback","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_LEFT",NA,3,-0.00434957444667816,0.00434957444667816,-0.321683272253722,FALSE,"Cover 3","Zone"
"1316",2022100912,3072,"(8:25) T.Pollard right tackle to LA 26 for 3 yards (As.Robinson).","Q4","2nd",2,"DAL","LA","LA",29,"08:25","N",81,4.33629859192297,"Singleback","2x2","",NA,NA,NA,FALSE,NA,NA,0,FALSE,"INSIDE_RIGHT",NA,3,-0.00790886767208576,0.00790886767208576,0.0444263663957827,FALSE,"Cover 3","Zone"
"1317",2022102310,767,"(2:44) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster pushed ob at SF 8 for 5 yards (D.Lenoir). Penalty on SF-N.Bosa, Defensive Offside, declined. 7 YAC","Q1","3rd",4,"KC","SF","SF",13,"02:44","N",97,4.03895748138893,"Shotgun","2x2","C",-2,95,40.69,FALSE,"INSIDE_BOX",FALSE,0,NA,NA,0,5,-0.0270896833389997,0.0270896833389997,1.32805253576953,TRUE,"Cover 1","Man"
"1318",2022110602,2680,"(6:03) H.Adeniji reported in as eligible.  J.Burrow pass short right to T.Higgins pushed ob at CAR 20 for 17 yards (K.Taylor).","Q3","2nd",4,"CIN","CAR","CAR",37,"06:03","N",73,3.54473435413092,"Singleback","2x1","C",15,88,4.92,TRUE,"INSIDE_BOX",FALSE,0,NA,NA,NA,17,8.70262738317251e-07,-8.70262738317251e-07,1.27417796605732,TRUE,"Cover 3","Zone"
"1319",2022100205,3429,"(11:39) G.Smith pass incomplete short right to D.Metcalf (J.Okudah).","Q4","1st",10,"SEA","DET","DET",48,"11:39","N",62,2.58332288172096,"Singleback","3x1","I",9,71,13.25,TRUE,"OUTSIDE_RIGHT",FALSE,0,NA,NA,NA,0,0.0107486397027969,-0.0107486397027969,-0.506195352645591,TRUE,"Cover 1","Man"
